"Store","year","month","month_name","split","trading_days","actual_monthly_sales","forecast_monthly_sales","avg_daily_actual","avg_daily_forecast","monthly_error","monthly_ape","upper_95_monthly","lower_95_monthly","excellent_days","poor_days"
324,2014,10,"Oct","train","25","141652","144254","5666","5770","-2602","1.84","221679","66829","7","4"
324,2014,11,"Nov","train","25","147526","142101","5901","5684","5425","3.68","219526","64676","10","3"
324,2014,12,"Dec","train","25","168539","164277","6742","6571","4262","2.53","241702","86852","5","2"
324,2015,1,"Jan","test","25","135430","135643","5417","5426","-213","0.16","213068","58218","12","6"
324,2015,2,"Feb","test","24","119644","136198","4985","5675","-16554","13.84","210526","61870","11","7"
324,2015,3,"Mar","test","26","145637","157065","5601","6041","-11428","7.85","237587","76543","9","11"
324,2015,4,"Apr","test","24","135142","140622","5631","5859","-5480","4.05","214950","66294","8","7"
324,2015,5,"May","test","23","122406","128275","5322","5577","-5869","4.79","199506","57044","11","2"
324,2015,6,"Jun","test","26","143897","155488","5535","5980","-11591","8.06","236010","74966","8","13"
324,2015,7,"Jul","test","27","137226","157581","5082","5836","-20355","14.83","241200","73962","9","11"
325,2013,1,"Jan","train","12","78482","77711","6540","6476","771","0.98","108923","46499","4","1"
325,2013,2,"Feb","train","24","151935","154449","6331","6435","-2514","1.65","216873","92025","10","2"
325,2013,3,"Mar","train","25","173346","162876","6934","6515","10470","6.04","227901","97851","8","2"
325,2013,4,"Apr","train","25","165856","166115","6634","6645","-259","0.16","231140","101090","9","3"
325,2013,5,"May","train","23","156031","148242","6784","6445","7789","4.99","208065","88419","10","3"
325,2013,6,"Jun","train","25","148843","158216","5954","6329","-9373","6.30","223241","93191","12","3"
325,2013,7,"Jul","train","27","182382","175932","6755","6516","6450","3.54","246159","105705","6","4"
325,2013,8,"Aug","train","27","167234","170558","6194","6317","-3324","1.99","240785","100331","6","2"
325,2013,9,"Sep","train","25","153243","160730","6130","6429","-7487","4.89","225755","95705","13","4"
325,2013,10,"Oct","train","26","161337","166652","6205","6410","-5315","3.29","234278","99026","11","2"
325,2013,11,"Nov","train","25","166909","166244","6676","6650","665","0.40","231269","101219","15","3"
325,2013,12,"Dec","train","24","192115","171282","8005","7137","20833","10.84","233706","108858","6","7"
325,2014,1,"Jan","train","26","165007","170525","6346","6559","-5518","3.34","238151","102899","11","2"
325,2014,2,"Feb","train","24","151248","155274","6302","6470","-4026","2.66","217698","92850","8","3"
325,2014,3,"Mar","train","26","164324","171161","6320","6583","-6837","4.16","238787","103535","8","3"
325,2014,4,"Apr","train","24","163457","159347","6811","6639","4110","2.51","221771","96923","6","4"
325,2014,5,"May","train","25","159307","161201","6372","6448","-1894","1.19","226226","96176","7","5"
325,2014,6,"Jun","train","23","151097","146459","6569","6368","4638","3.07","206282","86636","8","3"
325,2014,7,"Jul","train","27","165125","177605","6116","6578","-12480","7.56","247832","107378","8","7"
325,2014,8,"Aug","train","26","157054","163523","6041","6289","-6469","4.12","231149","95897","8","2"
325,2014,9,"Sep","train","26","164972","168147","6345","6467","-3175","1.92","235773","100521","10","2"
325,2014,10,"Oct","train","26","165496","168980","6365","6499","-3484","2.11","236606","101354","13","5"
325,2014,11,"Nov","train","24","170635","162172","7110","6757","8463","4.96","224596","99748","9","2"
325,2014,12,"Dec","train","25","186694","178740","7468","7150","7954","4.26","243765","113715","4","6"
325,2015,1,"Jan","test","26","159322","167989","6128","6461","-8667","5.44","235615","100363","12","4"
325,2015,2,"Feb","test","24","140247","156085","5844","6504","-15838","11.29","218509","93661","12","4"
325,2015,3,"Mar","test","26","166412","174021","6400","6693","-7609","4.57","241647","106395","8","4"
325,2015,4,"Apr","test","24","161566","161606","6732","6734","-40","0.02","224030","99182","4","4"
325,2015,5,"May","test","23","148010","148253","6435","6446","-243","0.16","208076","88430","11","0"
325,2015,6,"Jun","test","25","162037","161142","6481","6446","895","0.55","226167","96117","6","3"
325,2015,7,"Jul","test","27","162212","178094","6008","6596","-15882","9.79","248321","107867","9","6"
326,2013,1,"Jan","train","12","48289","52376","4024","4365","-4087","8.46","76796","27956","3","4"
326,2013,2,"Feb","train","24","93697","104945","3904","4373","-11248","12.00","153785","56105","13","6"
326,2013,3,"Mar","train","25","113921","113130","4557","4525","791","0.69","164005","62255","12","7"
326,2013,4,"Apr","train","25","105911","114763","4236","4591","-8852","8.36","165638","63888","12","8"
326,2013,5,"May","train","23","107000","108668","4652","4725","-1668","1.56","155473","61863","14","4"
326,2013,6,"Jun","train","25","107069","117476","4283","4699","-10407","9.72","168351","66601","12","5"
326,2013,7,"Jul","train","27","120022","124554","4445","4613","-4532","3.78","179499","69609","11","4"
326,2013,8,"Aug","train","27","119177","122327","4414","4531","-3150","2.64","177272","67382","7","3"
326,2013,9,"Sep","train","25","109201","112243","4368","4490","-3042","2.79","163118","61368","6","3"
326,2013,10,"Oct","train","26","118432","119782","4555","4607","-1350","1.14","172692","66872","11","4"
326,2013,11,"Nov","train","25","124256","122023","4970","4881","2233","1.80","172898","71148","10","3"
326,2013,12,"Dec","train","24","148406","132088","6184","5504","16318","11.00","180928","83248","4","7"
326,2014,1,"Jan","train","26","121994","124610","4692","4793","-2616","2.14","177520","71700","10","3"
326,2014,2,"Feb","train","24","115950","115283","4831","4803","667","0.58","164123","66443","10","2"
326,2014,3,"Mar","train","26","121334","129332","4667","4974","-7998","6.59","182242","76422","12","6"
326,2014,4,"Apr","train","24","128287","119137","5345","4964","9150","7.13","167977","70297","5","4"
326,2014,5,"May","train","25","132966","129811","5319","5192","3155","2.37","180686","78936","14","3"
326,2014,6,"Jun","train","23","127857","117777","5559","5121","10080","7.88","164582","70972","6","4"
326,2014,7,"Jul","train","27","140721","135552","5212","5020","5169","3.67","190497","80607","9","2"
326,2014,8,"Aug","train","26","124444","129153","4786","4967","-4709","3.78","182063","76243","11","4"
326,2014,9,"Sep","train","26","122666","127366","4718","4899","-4700","3.83","180276","74456","9","1"
326,2014,10,"Oct","train","26","133857","131362","5148","5052","2495","1.86","184272","78452","13","2"
326,2014,11,"Nov","train","24","131517","127058","5480","5294","4459","3.39","175898","78218","13","2"
326,2014,12,"Dec","train","25","160709","146867","6428","5875","13842","8.61","197742","95992","7","6"
326,2015,1,"Jan","test","26","134242","136381","5163","5245","-2139","1.59","189291","83471","15","2"
326,2015,2,"Feb","test","24","123058","125618","5127","5234","-2560","2.08","174458","76778","11","3"
326,2015,3,"Mar","test","26","139576","139565","5368","5368","11","0.01","192475","86655","9","2"
326,2015,4,"Apr","test","24","140305","129853","5846","5411","10452","7.45","178693","81013","7","8"
326,2015,5,"May","test","23","132630","128558","5767","5589","4072","3.07","175363","81753","9","1"
326,2015,6,"Jun","test","25","143347","138677","5734","5547","4670","3.26","189552","87802","5","5"
326,2015,7,"Jul","test","27","153128","148055","5671","5484","5073","3.31","203000","93110","5","1"
327,2013,1,"Jan","train","12","81515","84966","6793","7081","-3451","4.23","124590","45342","6","2"
327,2013,2,"Feb","train","24","170130","172896","7089","7204","-2766","1.63","252144","93648","14","2"
327,2013,3,"Mar","train","25","206697","189841","8268","7594","16856","8.15","272391","107291","9","4"
327,2013,4,"Apr","train","25","173723","183703","6949","7348","-9980","5.74","266253","101153","17","4"
327,2013,5,"May","train","24","177907","176314","7413","7346","1593","0.90","255562","97066","14","2"
327,2013,6,"Jun","train","25","163550","179230","6542","7169","-15680","9.59","261780","96680","10","3"
327,2013,7,"Jul","train","27","193569","198529","7169","7353","-4960","2.56","287683","109375","8","6"
327,2013,8,"Aug","train","27","185696","192872","6878","7143","-7176","3.86","282026","103718","10","3"
327,2013,9,"Sep","train","25","162442","179954","6498","7198","-17512","10.78","262504","97404","9","6"
327,2013,10,"Oct","train","25","173279","184426","6931","7377","-11147","6.43","266976","101876","12","1"
327,2013,11,"Nov","train","26","197612","199144","7600","7659","-1532","0.78","284996","113292","11","1"
327,2013,12,"Dec","train","24","236832","211204","9868","8800","25628","10.82","290452","131956","8","9"
327,2014,1,"Jan","train","25","178811","185324","7152","7413","-6513","3.64","267874","102774","7","5"
327,2014,2,"Feb","train","24","173153","182798","7215","7617","-9645","5.57","262046","103550","11","4"
327,2014,3,"Mar","train","23","177305","184139","7709","8006","-6834","3.85","260085","108193","9","2"
327,2014,4,"Apr","train","24","189539","184591","7897","7691","4948","2.61","263839","105343","6","3"
327,2014,5,"May","train","25","193412","194654","7736","7786","-1242","0.64","277204","112104","12","4"
327,2014,6,"Jun","train","24","186508","182768","7771","7615","3740","2.01","262016","103520","8","4"
327,2014,7,"Jul","train","27","203464","207931","7536","7701","-4467","2.20","297085","118777","6","5"
327,2014,8,"Aug","train","26","191332","196502","7359","7558","-5170","2.70","282354","110650","6","2"
327,2014,9,"Sep","train","26","196013","197936","7539","7613","-1923","0.98","283788","112084","6","5"
327,2014,10,"Oct","train","25","201206","194114","8048","7765","7092","3.52","276664","111564","7","2"
327,2014,11,"Nov","train","25","217963","201792","8719","8072","16171","7.42","284342","119242","10","0"
327,2014,12,"Dec","train","25","263579","229578","10543","9183","34001","12.90","312128","147028","3","7"
327,2015,1,"Jan","test","25","208272","195997","8331","7840","12275","5.89","278547","113447","13","3"
327,2015,2,"Feb","test","24","185240","192599","7718","8025","-7359","3.97","271847","113351","7","5"
327,2015,3,"Mar","test","26","214532","221403","8251","8516","-6871","3.20","307255","135551","11","5"
327,2015,4,"Apr","test","24","205280","194034","8553","8085","11246","5.48","273282","114786","8","8"
327,2015,5,"May","test","23","187749","187218","8163","8140","531","0.28","263164","111272","10","0"
327,2015,6,"Jun","test","26","207787","210332","7992","8090","-2545","1.22","296184","124480","5","5"
327,2015,7,"Jul","test","27","211513","218678","7834","8099","-7165","3.39","307832","129524","5","6"
328,2013,1,"Jan","train","12","49489","51020","4124","4252","-1531","3.09","70736","31304","4","2"
328,2013,2,"Feb","train","24","99827","102957","4159","4290","-3130","3.14","142389","63525","10","3"
328,2013,3,"Mar","train","25","108545","106265","4342","4251","2280","2.10","147340","65190","11","3"
328,2013,4,"Apr","train","25","106290","110601","4252","4424","-4311","4.06","151676","69526","10","2"
328,2013,5,"May","train","23","105547","101551","4589","4415","3996","3.79","139340","63762","10","2"
328,2013,6,"Jun","train","25","102838","107218","4114","4289","-4380","4.26","148293","66143","12","2"
328,2013,7,"Jul","train","27","121134","119617","4486","4430","1517","1.25","163978","75256","10","3"
328,2013,8,"Aug","train","27","108821","112995","4030","4185","-4174","3.84","157356","68634","9","4"
328,2013,9,"Sep","train","25","99721","107383","3989","4295","-7662","7.68","148458","66308","12","2"
328,2013,10,"Oct","train","26","108234","112898","4163","4342","-4664","4.31","155616","70180","15","3"
328,2013,11,"Nov","train","25","107538","109662","4302","4386","-2124","1.98","150737","68587","10","3"
328,2013,12,"Dec","train","24","122392","113685","5100","4737","8707","7.11","153117","74253","6","4"
328,2014,1,"Jan","train","26","110989","114084","4269","4388","-3095","2.79","156802","71366","11","3"
328,2014,2,"Feb","train","24","104550","106070","4356","4420","-1520","1.45","145502","66638","9","2"
328,2014,3,"Mar","train","26","111858","114951","4302","4421","-3093","2.77","157669","72233","10","4"
328,2014,4,"Apr","train","24","114851","108186","4785","4508","6665","5.80","147618","68754","7","1"
328,2014,5,"May","train","25","115165","112999","4607","4520","2166","1.88","154074","71924","12","3"
328,2014,6,"Jun","train","23","108080","103202","4699","4487","4878","4.51","140991","65413","10","0"
328,2014,7,"Jul","train","27","118778","122110","4399","4523","-3332","2.81","166471","77749","12","3"
328,2014,8,"Aug","train","26","110870","112136","4264","4313","-1266","1.14","154854","69418","10","3"
328,2014,9,"Sep","train","26","113818","115333","4378","4436","-1515","1.33","158051","72615","10","2"
328,2014,10,"Oct","train","26","117031","115922","4501","4459","1109","0.95","158640","73204","12","0"
328,2014,11,"Nov","train","24","118147","110005","4923","4584","8142","6.89","149437","70573","10","0"
328,2014,12,"Dec","train","25","127886","121604","5115","4864","6282","4.91","162679","80529","4","4"
328,2015,1,"Jan","test","26","111272","115779","4280","4453","-4507","4.05","158497","73061","12","3"
328,2015,2,"Feb","test","24","101963","109181","4248","4549","-7218","7.08","148613","69749","11","2"
328,2015,3,"Mar","test","26","119134","120341","4582","4629","-1207","1.01","163059","77623","10","1"
328,2015,4,"Apr","test","24","111299","110955","4637","4623","344","0.31","150387","71523","7","4"
328,2015,5,"May","test","23","105467","105572","4586","4590","-105","0.10","143361","67783","15","1"
328,2015,6,"Jun","test","25","116199","116727","4648","4669","-528","0.45","157802","75652","6","2"
328,2015,7,"Jul","test","27","117667","125539","4358","4650","-7872","6.69","169900","81178","9","2"
329,2013,1,"Jan","train","12","76409","78755","6367","6563","-2346","3.07","115235","42275","7","1"
329,2013,2,"Feb","train","24","162600","162579","6775","6774","21","0.01","235539","89619","8","2"
329,2013,3,"Mar","train","25","172584","165136","6903","6605","7448","4.32","241136","89136","9","3"
329,2013,4,"Apr","train","25","162818","170082","6513","6803","-7264","4.46","246082","94082","10","3"
329,2013,5,"May","train","23","169936","159906","7389","6952","10030","5.90","229826","89986","11","3"
