"Store","Date","actual_sales","split","ts_forecast","ma_forecast","ensemble_forecast","ts_blend_weight","ma_blend_weight","ensemble_error","abs_error","ape","upper_95","lower_95"
3,"2014-01-29",4887,"train","6653","7134","6892","0.504","0.496","-2005","2005","41.03","10354","3430"
3,"2014-01-30",5219,"train","6493","6973","6731","0.504","0.496","-1512","1512","28.97","10193","3269"
3,"2014-01-31",8097,"train","6763","7244","7002","0.504","0.496","1095","1095","13.52","10464","3540"
3,"2014-02-01",4968,"train","4135","4471","4302","0.504","0.496","666","666","13.41","7764","840"
3,"2014-02-03",11861,"train","8043","8379","8210","0.504","0.496","3651","3651","30.78","11672","4748"
3,"2014-02-04",10084,"train","7285","7621","7452","0.504","0.496","2632","2632","26.10","10914","3990"
3,"2014-02-05",8124,"train","6798","7134","6965","0.504","0.496","1159","1159","14.27","10427","3503"
3,"2014-02-06",7920,"train","6638","6973","6804","0.504","0.496","1116","1116","14.09","10266","3342"
3,"2014-02-07",7198,"train","6908","7244","7075","0.504","0.496","123","123","1.71","10537","3613"
3,"2014-02-08",4369,"train","4135","4471","4302","0.504","0.496","67","67","1.53","7764","840"
3,"2014-02-10",5396,"train","8043","8379","8210","0.504","0.496","-2814","2814","52.15","11672","4748"
3,"2014-02-11",4877,"train","7285","7621","7452","0.504","0.496","-2575","2575","52.80","10914","3990"
3,"2014-02-12",5675,"train","6798","7134","6965","0.504","0.496","-1290","1290","22.73","10427","3503"
3,"2014-02-13",5132,"train","6639","6973","6805","0.504","0.496","-1673","1673","32.60","10267","3343"
3,"2014-02-14",6213,"train","6909","7244","7075","0.504","0.496","-862","862","13.87","10537","3613"
3,"2014-02-15",3793,"train","4136","4471","4302","0.504","0.496","-509","509","13.42","7764","840"
3,"2014-02-17",10020,"train","8044","8379","8210","0.504","0.496","1810","1810","18.06","11672","4748"
3,"2014-02-18",8382,"train","7286","7621","7452","0.504","0.496","930","930","11.10","10914","3990"
3,"2014-02-19",8156,"train","6799","7134","6965","0.504","0.496","1191","1191","14.60","10427","3503"
3,"2014-02-20",6798,"train","6639","6973","6805","0.504","0.496","-7","7","0.10","10267","3343"
3,"2014-02-21",7511,"train","6909","7244","7075","0.504","0.496","436","436","5.80","10537","3613"
3,"2014-02-22",4082,"train","4136","4471","4302","0.504","0.496","-220","220","5.39","7764","840"
3,"2014-02-24",5141,"train","8044","8379","8210","0.504","0.496","-3069","3069","59.70","11672","4748"
3,"2014-02-25",4858,"train","7286","7621","7452","0.504","0.496","-2594","2594","53.40","10914","3990"
3,"2014-02-26",4580,"train","6800","7134","6966","0.504","0.496","-2386","2386","52.10","10428","3504"
3,"2014-02-27",5324,"train","6640","6973","6805","0.504","0.496","-1481","1481","27.82","10267","3343"
3,"2014-02-28",6792,"train","6910","7244","7076","0.504","0.496","-284","284","4.18","10538","3614"
3,"2014-03-01",4718,"train","4652","4471","4562","0.504","0.496","156","156","3.31","8024","1100"
3,"2014-03-03",11091,"train","8560","8379","8470","0.504","0.496","2621","2621","23.63","11932","5008"
3,"2014-03-04",9520,"train","7802","7621","7712","0.504","0.496","1808","1808","18.99","11174","4250"
3,"2014-03-05",8867,"train","7315","7134","7225","0.504","0.496","1642","1642","18.52","10687","3763"
3,"2014-03-06",8140,"train","7155","6973","7065","0.504","0.496","1075","1075","13.21","10527","3603"
3,"2014-03-07",8321,"train","7425","7244","7335","0.504","0.496","986","986","11.85","10797","3873"
3,"2014-03-08",3407,"train","4652","4471","4562","0.504","0.496","-1155","1155","33.90","8024","1100"
3,"2014-03-10",4928,"train","8561","8379","8471","0.504","0.496","-3543","3543","71.90","11933","5009"
3,"2014-03-11",5412,"train","7803","7621","7713","0.504","0.496","-2301","2301","42.52","11175","4251"
3,"2014-03-12",4951,"train","7316","7134","7226","0.504","0.496","-2275","2275","45.95","10688","3764"
3,"2014-03-13",4918,"train","7156","6973","7065","0.504","0.496","-2147","2147","43.66","10527","3603"
3,"2014-03-14",6245,"train","7426","7244","7336","0.504","0.496","-1091","1091","17.47","10798","3874"
3,"2014-03-15",4255,"train","4653","4471","4563","0.504","0.496","-308","308","7.24","8025","1101"
3,"2014-03-17",9154,"train","8561","8379","8471","0.504","0.496","683","683","7.46","11933","5009"
3,"2014-03-18",9011,"train","7803","7621","7713","0.504","0.496","1298","1298","14.40","11175","4251"
3,"2014-03-19",8417,"train","7316","7134","7226","0.504","0.496","1191","1191","14.15","10688","3764"
3,"2014-03-20",7390,"train","7156","6973","7065","0.504","0.496","325","325","4.40","10527","3603"
3,"2014-03-21",6765,"train","7426","7244","7336","0.504","0.496","-571","571","8.44","10798","3874"
3,"2014-03-22",4389,"train","4654","4471","4563","0.504","0.496","-174","174","3.96","8025","1101"
3,"2014-03-24",5248,"train","8562","8379","8471","0.504","0.496","-3223","3223","61.41","11933","5009"
3,"2014-03-25",5207,"train","7804","7621","7713","0.504","0.496","-2506","2506","48.13","11175","4251"
3,"2014-03-26",5158,"train","7317","7134","7226","0.504","0.496","-2068","2068","40.09","10688","3764"
3,"2014-03-27",4969,"train","7157","6973","7066","0.504","0.496","-2097","2097","42.20","10528","3604"
3,"2014-03-28",6194,"train","7427","7244","7336","0.504","0.496","-1142","1142","18.44","10798","3874"
3,"2014-03-29",4200,"train","4654","4471","4563","0.504","0.496","-363","363","8.64","8025","1101"
3,"2014-03-31",13588,"train","8562","8379","8471","0.504","0.496","5117","5117","37.66","11933","5009"
3,"2014-04-01",6800,"train","7510","7621","7565","0.504","0.496","-765","765","11.25","11027","4103"
3,"2014-04-02",7481,"train","7023","7134","7078","0.504","0.496","403","403","5.39","10540","3616"
3,"2014-04-03",7477,"train","6863","6973","6918","0.504","0.496","559","559","7.48","10380","3456"
3,"2014-04-04",7562,"train","7134","7244","7189","0.504","0.496","373","373","4.93","10651","3727"
3,"2014-04-05",3904,"train","4361","4471","4416","0.504","0.496","-512","512","13.11","7878","954"
3,"2014-04-07",5121,"train","8269","8379","8324","0.504","0.496","-3203","3203","62.55","11786","4862"
3,"2014-04-08",5218,"train","7511","7621","7566","0.504","0.496","-2348","2348","45.00","11028","4104"
3,"2014-04-09",5389,"train","7024","7134","7079","0.504","0.496","-1690","1690","31.36","10541","3617"
3,"2014-04-10",5683,"train","6864","6973","6918","0.504","0.496","-1235","1235","21.73","10380","3456"
3,"2014-04-11",6169,"train","7134","7244","7189","0.504","0.496","-1020","1020","16.53","10651","3727"
3,"2014-04-12",3795,"train","4361","4471","4416","0.504","0.496","-621","621","16.36","7878","954"
3,"2014-04-14",10103,"train","8269","8379","8324","0.504","0.496","1779","1779","17.61","11786","4862"
3,"2014-04-15",10021,"train","7511","7621","7566","0.504","0.496","2455","2455","24.50","11028","4104"
3,"2014-04-16",9311,"train","7025","7134","7079","0.504","0.496","2232","2232","23.97","10541","3617"
3,"2014-04-17",8309,"train","6865","6973","6919","0.504","0.496","1390","1390","16.73","10381","3457"
3,"2014-04-19",5794,"train","4362","4471","4416","0.504","0.496","1378","1378","23.78","7878","954"
3,"2014-04-22",6172,"train","7512","7621","7566","0.504","0.496","-1394","1394","22.59","11028","4104"
3,"2014-04-23",5561,"train","7025","7134","7079","0.504","0.496","-1518","1518","27.30","10541","3617"
3,"2014-04-24",5389,"train","6865","6973","6919","0.504","0.496","-1530","1530","28.39","10381","3457"
3,"2014-04-25",5241,"train","7135","7244","7189","0.504","0.496","-1948","1948","37.17","10651","3727"
3,"2014-04-26",3906,"train","4362","4471","4416","0.504","0.496","-510","510","13.06","7878","954"
3,"2014-04-28",9500,"train","8270","8379","8324","0.504","0.496","1176","1176","12.38","11786","4862"
3,"2014-04-29",8455,"train","7512","7621","7566","0.504","0.496","889","889","10.51","11028","4104"
3,"2014-04-30",10482,"train","7025","7134","7079","0.504","0.496","3403","3403","32.47","10541","3617"
3,"2014-05-02",10994,"train","7251","7244","7248","0.504","0.496","3746","3746","34.07","10710","3786"
3,"2014-05-03",4950,"train","4478","4471","4475","0.504","0.496","475","475","9.60","7937","1013"
3,"2014-05-05",9327,"train","8386","8379","8383","0.504","0.496","944","944","10.12","11845","4921"
3,"2014-05-06",8925,"train","7628","7621","7625","0.504","0.496","1300","1300","14.57","11087","4163"
3,"2014-05-07",8435,"train","7141","7134","7138","0.504","0.496","1297","1297","15.38","10600","3676"
3,"2014-05-08",7396,"train","6981","6973","6977","0.504","0.496","419","419","5.67","10439","3515"
3,"2014-05-09",7499,"train","7251","7244","7248","0.504","0.496","251","251","3.35","10710","3786"
3,"2014-05-10",5868,"train","4478","4471","4475","0.504","0.496","1393","1393","23.74","7937","1013"
3,"2014-05-12",4367,"train","8386","8379","8383","0.504","0.496","-4016","4016","91.96","11845","4921"
3,"2014-05-13",6174,"train","7628","7621","7625","0.504","0.496","-1451","1451","23.50","11087","4163"
3,"2014-05-14",5142,"train","7142","7134","7138","0.504","0.496","-1996","1996","38.82","10600","3676"
3,"2014-05-15",5190,"train","6982","6973","6978","0.504","0.496","-1788","1788","34.45","10440","3516"
3,"2014-05-16",5744,"train","7252","7244","7248","0.504","0.496","-1504","1504","26.18","10710","3786"
3,"2014-05-17",3485,"train","4479","4471","4475","0.504","0.496","-990","990","28.41","7937","1013"
3,"2014-05-19",9011,"train","8387","8379","8383","0.504","0.496","628","628","6.97","11845","4921"
3,"2014-05-20",7828,"train","7629","7621","7625","0.504","0.496","203","203","2.59","11087","4163"
3,"2014-05-21",7139,"train","7142","7134","7138","0.504","0.496","1","1","0.01","10600","3676"
3,"2014-05-22",6899,"train","6982","6973","6978","0.504","0.496","-79","79","1.15","10440","3516"
3,"2014-05-23",6619,"train","7252","7244","7248","0.504","0.496","-629","629","9.50","10710","3786"
3,"2014-05-24",4236,"train","4479","4471","4475","0.504","0.496","-239","239","5.64","7937","1013"
3,"2014-05-26",5458,"train","8387","8379","8383","0.504","0.496","-2925","2925","53.59","11845","4921"
3,"2014-05-27",4651,"train","7630","7621","7626","0.504","0.496","-2975","2975","63.96","11088","4164"
3,"2014-05-28",4925,"train","7143","7134","7139","0.504","0.496","-2214","2214","44.95","10601","3677"
3,"2014-05-30",8510,"train","7253","7244","7249","0.504","0.496","1261","1261","14.82","10711","3787"
3,"2014-05-31",4725,"train","4480","4471","4476","0.504","0.496","249","249","5.27","7938","1014"
3,"2014-06-02",10912,"train","8551","8379","8466","0.504","0.496","2446","2446","22.42","11928","5004"
3,"2014-06-03",9614,"train","7793","7621","7708","0.504","0.496","1906","1906","19.83","11170","4246"
3,"2014-06-04",7768,"train","7306","7134","7221","0.504","0.496","547","547","7.04","10683","3759"
3,"2014-06-05",8018,"train","7146","6973","7060","0.504","0.496","958","958","11.95","10522","3598"
3,"2014-06-06",8015,"train","7416","7244","7331","0.504","0.496","684","684","8.53","10793","3869"
3,"2014-06-07",4903,"train","4643","4471","4558","0.504","0.496","345","345","7.04","8020","1096"
3,"2014-06-10",5831,"train","7794","7621","7708","0.504","0.496","-1877","1877","32.19","11170","4246"
3,"2014-06-11",5947,"train","7307","7134","7221","0.504","0.496","-1274","1274","21.42","10683","3759"
3,"2014-06-12",6889,"train","7147","6973","7061","0.504","0.496","-172","172","2.50","10523","3599"
3,"2014-06-13",6343,"train","7417","7244","7331","0.504","0.496","-988","988","15.58","10793","3869"
3,"2014-06-14",4517,"train","4644","4471","4558","0.504","0.496","-41","41","0.91","8020","1096"
3,"2014-06-16",10299,"train","8552","8379","8466","0.504","0.496","1833","1833","17.80","11928","5004"
3,"2014-06-17",10249,"train","7794","7621","7708","0.504","0.496","2541","2541","24.79","11170","4246"
3,"2014-06-18",9218,"train","7307","7134","7221","0.504","0.496","1997","1997","21.66","10683","3759"
3,"2014-06-20",9752,"train","7417","7244","7331","0.504","0.496","2421","2421","24.83","10793","3869"
3,"2014-06-21",4208,"train","4644","4471","4558","0.504","0.496","-350","350","8.32","8020","1096"
3,"2014-06-23",5182,"train","8552","8379","8466","0.504","0.496","-3284","3284","63.37","11928","5004"
3,"2014-06-24",5599,"train","7795","7621","7709","0.504","0.496","-2110","2110","37.69","11171","4247"
3,"2014-06-25",5618,"train","7308","7134","7222","0.504","0.496","-1604","1604","28.55","10684","3760"
3,"2014-06-26",5766,"train","7148","6973","7061","0.504","0.496","-1295","1295","22.46","10523","3599"
3,"2014-06-27",5162,"train","7418","7244","7332","0.504","0.496","-2170","2170","42.04","10794","3870"
3,"2014-06-28",5802,"train","4645","4471","4559","0.504","0.496","1243","1243","21.42","8021","1097"
3,"2014-06-30",15689,"train","8553","8379","8467","0.504","0.496","7222","7222","46.03","11929","5005"
3,"2014-07-01",8373,"train","7849","7621","7736","0.504","0.496","637","637","7.61","11198","4274"
3,"2014-07-02",8646,"train","7362","7134","7249","0.504","0.496","1397","1397","16.16","10711","3787"
3,"2014-07-03",8883,"train","7202","6973","7088","0.504","0.496","1795","1795","20.21","10550","3626"
3,"2014-07-04",7585,"train","7472","7244","7359","0.504","0.496","226","226","2.98","10821","3897"
3,"2014-07-05",4763,"train","4699","4471","4586","0.504","0.496","177","177","3.72","8048","1124"
3,"2014-07-07",6884,"train","8608","8379","8494","0.504","0.496","-1610","1610","23.39","11956","5032"
3,"2014-07-08",5039,"train","7850","7621","7736","0.504","0.496","-2697","2697","53.52","11198","4274"
3,"2014-07-09",5006,"train","7363","7134","7249","0.504","0.496","-2243","2243","44.81","10711","3787"
3,"2014-07-10",6701,"train","7203","6973","7089","0.504","0.496","-388","388","5.79","10551","3627"
3,"2014-07-11",6441,"train","7473","7244","7359","0.504","0.496","-918","918","14.25","10821","3897"
3,"2014-07-12",4098,"train","4700","4471","4586","0.504","0.496","-488","488","11.91","8048","1124"
3,"2014-07-14",8761,"train","8608","8379","8494","0.504","0.496","267","267","3.05","11956","5032"
3,"2014-07-15",9153,"train","7850","7621","7736","0.504","0.496","1417","1417","15.48","11198","4274"
3,"2014-07-16",8036,"train","7363","7134","7249","0.504","0.496","787","787","9.79","10711","3787"
3,"2014-07-17",7874,"train","7203","6973","7089","0.504","0.496","785","785","9.97","10551","3627"
3,"2014-07-18",6751,"train","7474","7244","7360","0.504","0.496","-609","609","9.02","10822","3898"
3,"2014-07-19",3251,"train","4701","4471","4587","0.504","0.496","-1336","1336","41.10","8049","1125"
3,"2014-07-21",5884,"train","8609","8379","8495","0.504","0.496","-2611","2611","44.37","11957","5033"
3,"2014-07-22",6267,"train","7851","7621","7737","0.504","0.496","-1470","1470","23.46","11199","4275"
3,"2014-07-23",5553,"train","7364","7134","7250","0.504","0.496","-1697","1697","30.56","10712","3788"
3,"2014-07-24",5139,"train","7204","6973","7089","0.504","0.496","-1950","1950","37.95","10551","3627"
3,"2014-07-25",4346,"train","7474","7244","7360","0.504","0.496","-3014","3014","69.35","10822","3898"
3,"2014-07-26",4132,"train","4701","4471","4587","0.504","0.496","-455","455","11.01","8049","1125"
3,"2014-07-28",8778,"train","8609","8379","8495","0.504","0.496","283","283","3.22","11957","5033"
3,"2014-07-29",7497,"train","7851","7621","7737","0.504","0.496","-240","240","3.20","11199","4275"
3,"2014-07-30",8399,"train","7364","7134","7250","0.504","0.496","1149","1149","13.68","10712","3788"
3,"2014-07-31",8891,"train","7205","6973","7090","0.504","0.496","1801","1801","20.26","10552","3628"
3,"2014-08-01",7893,"train","6729","7244","6984","0.504","0.496","909","909","11.52","10446","3522"
3,"2014-08-02",4157,"train","3956","4471","4211","0.504","0.496","-54","54","1.30","7673","749"
3,"2014-08-04",9055,"train","7864","8379","8119","0.504","0.496","936","936","10.34","11581","4657"
3,"2014-08-05",8714,"train","7106","7621","7361","0.504","0.496","1353","1353","15.53","10823","3899"
3,"2014-08-06",7499,"train","6619","7134","6874","0.504","0.496","625","625","8.33","10336","3412"
3,"2014-08-07",8010,"train","6459","6973","6714","0.504","0.496","1296","1296","16.18","10176","3252"
3,"2014-08-08",6763,"train","6729","7244","6984","0.504","0.496","-221","221","3.27","10446","3522"
3,"2014-08-09",3131,"train","3956","4471","4211","0.504","0.496","-1080","1080","34.49","7673","749"
3,"2014-08-11",6114,"train","7864","8379","8119","0.504","0.496","-2005","2005","32.79","11581","4657"
3,"2014-08-12",5431,"train","7107","7621","7362","0.504","0.496","-1931","1931","35.56","10824","3900"
3,"2014-08-13",6051,"train","6620","7134","6875","0.504","0.496","-824","824","13.62","10337","3413"
3,"2014-08-14",5668,"train","6460","6973","6714","0.504","0.496","-1046","1046","18.45","10176","3252"
3,"2014-08-15",5156,"train","6730","7244","6985","0.504","0.496","-1829","1829","35.47","10447","3523"
